

Utah (PST) SNOTEL Site Timpanogos Divide - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Mon Nov 25 14:58:11 GMT-08:00 2019. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,SMS.I-1:-2 (pct)  (silt),SMS.I-1:-8 (pct)  (silt),SMS.I-1:-20 (pct)  (silt),STO.I-1:-2 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,BATT.I-1 (volt) ,
820,2011-05-01,,    45.3,    50.3,    -5.9,     1.5,    -7.6,    -4.0,      86,    20.1,    22.2,    10.9,     0.4,     0.8,     1.3,     0.1,     0.1,     0.1,   11.86,   12.94,    7.69,   12.74,
820,2011-05-02,,    45.2,    50.3,    -4.2,     6.7,    -6.6,    -0.9,      85,    20.2,    21.7,    11.2,     0.4,     0.8,     1.3,     0.1,     0.1,     0.1,   11.87,   12.66,    7.81,   12.74,
820,2011-05-03,,    45.2,    50.3,     2.1,     8.0,    -5.3,     1.8,      83,    20.4,    21.4,    11.4,     0.4,     0.8,     1.3,     0.1,     0.2,     0.1,   11.99,   12.53,    7.88,   12.75,
820,2011-05-04,,    45.0,    50.3,     1.3,    10.4,     0.6,     5.0,      82,    20.4,    21.8,    10.6,     0.4,     0.7,     1.2,     0.1,     0.1,     0.2,   11.98,   12.75,    7.58,   12.75,
820,2011-05-05,,    44.8,    50.4,     0.1,     6.7,    -2.4,     1.9,      81,    20.1,    22.0,    10.8,     0.4,     0.7,     1.3,     0.2,     0.1,     0.1,   11.86,   12.85,    7.65,   12.74,
820,2011-05-06,,    44.2,    50.4,    11.1,    14.3,    -1.3,     8.0,      77,    20.3,    22.0,    11.1,     0.4,     0.7,     1.2,     0.1,     0.1,     0.1,   11.92,   12.86,    7.79,   12.76,
820,2011-05-07,,    42.7,    50.4,     6.8,    14.6,     6.2,    10.4,      74,    20.5,    22.1,    10.8,     0.4,     0.7,     1.2,     0.1,     0.1,     0.1,   12.03,   12.87,    7.64,   12.76,
820,2011-05-08,,    40.9,    50.4,     9.7,    16.7,     6.5,    12.2,      71,    20.4,    21.7,    11.2,     0.4,     0.7,     1.2,     0.1,     0.1,     0.1,   12.01,   12.69,    7.80,   12.76,
820,2011-05-09,,    36.2,    50.8,     0.2,    11.7,     0.1,     6.4,      71,    20.0,    22.2,    11.4,     0.4,     0.7,     1.2,     0.2,     0.1,     0.1,   11.80,   12.95,    7.90,   12.73,
820,2011-05-10,,    35.9,    51.1,    -1.3,     3.5,    -1.4,     0.5,      70,    20.6,    22.2,    10.8,     0.4,     0.7,     1.2,     0.1,     0.1,     0.1,   12.07,   12.96,    7.65,   12.77,
820,2011-05-11,,    35.9,    51.2,     0.3,     5.3,    -1.6,     1.1,      70,    20.9,    22.0,    11.0,     0.4,     0.7,     1.2,     0.1,     0.1,     0.1,   12.25,   12.81,    7.75,   12.76,
820,2011-05-12,,    35.4,    51.2,     2.1,    10.3,    -0.3,     3.4,      68,    20.4,    21.9,    11.6,     0.4,     0.7,     1.2,     0.1,     0.1,     0.1,   12.00,   12.78,    7.96,   12.76,
820,2011-05-13,,    34.0,    51.2,     4.9,    12.6,     0.0,     7.2,      65,    20.4,    22.1,    10.9,     0.4,     0.7,     1.1,     0.1,     0.1,     0.1,   12.00,   12.90,    7.68,   12.76,
820,2011-05-14,,    32.2,    51.2,     7.7,    17.8,     4.2,    10.7,      62,    21.6,    23.1,    11.4,     0.4,     0.7,     1.1,     0.1,     0.1,     0.1,   12.61,   13.44,    7.90,   12.76,
820,2011-05-15,,    31.1,    51.4,     4.1,    14.9,     3.2,     8.1,      60,    25.9,    26.6,    13.0,     0.3,     0.6,     1.1,     0.1,     0.1,     0.1,   15.16,   15.59,    8.53,   12.77,
820,2011-05-16,,    29.5,    51.4,     5.2,    15.3,     3.3,     9.0,      57,    27.6,    28.9,    15.2,     0.3,     0.5,     0.9,     0.1,     0.1,     0.1,   16.25,   17.22,    9.50,   12.76,
820,2011-05-17,,    28.8,    51.5,    -0.4,     7.1,    -0.6,     2.9,      58,    27.0,    28.8,    14.9,     0.3,     0.5,     0.9,     0.1,     0.1,     0.1,   15.86,   17.16,    9.37,   12.77,
820,2011-05-18,,    29.9,    52.5,     0.2,     4.9,    -1.3,     0.4,      66,    24.9,    26.8,    14.0,     0.3,     0.5,     1.0,     0.1,     0.1,     0.1,   14.53,   15.71,    8.98,   12.76,
820,2011-05-19,,    30.3,    52.9,     0.0,     4.2,    -0.3,     1.0,      65,    23.6,    25.6,    13.3,     0.3,     0.6,     1.0,     0.1,     0.1,     0.1,   13.73,   14.96,    8.68,   12.77,
820,2011-05-20,,    31.0,    53.3,     0.7,    10.0,    -0.9,     1.9,      63,    22.8,    24.8,    12.6,     0.3,     0.6,     1.0,     0.1,     0.1,     0.1,   13.26,   14.47,    8.40,   12.77,
820,2011-05-21,,    30.6,    53.5,     4.7,     7.7,     0.5,     3.2,      62,    23.1,    24.2,    12.2,     0.3,     0.6,     1.0,     0.1,     0.1,     0.1,   13.47,   14.11,    8.22,   12.77,
820,2011-05-22,,    29.6,    53.5,     5.1,    11.9,     3.6,     7.2,      58,    26.7,    27.7,    13.9,     0.3,     0.5,     1.0,     0.1,     0.1,     0.1,   15.69,   16.31,    8.94,   12.76,
820,2011-05-23,,    28.8,    53.7,     4.5,    13.6,     3.0,     6.7,      57,    28.5,    29.7,    15.6,     0.3,     0.4,     0.9,     0.1,     0.1,     0.1,   16.89,   17.83,    9.70,   12.74,
820,2011-05-24,,    28.0,    54.2,     1.5,     8.7,     1.4,     4.0,      55,    28.4,    29.9,    15.7,     0.2,     0.4,     0.8,     0.1,     0.1,     0.1,   16.84,   17.98,    9.74,   12.75,
820,2011-05-25,,    26.1,    54.2,     0.9,     7.4,     0.9,     3.7,      52,    28.6,    29.8,    16.8,     0.2,     0.3,     0.6,     0.1,     0.1,     0.1,   16.97,   17.90,   10.25,   12.76,
820,2011-05-26,,    24.9,    54.3,    10.6,    14.0,    -0.3,     7.3,      49,    28.9,    30.1,    17.0,     0.2,     0.3,     0.7,     0.1,     0.1,     0.1,   17.23,   18.12,   10.34,   12.77,
820,2011-05-27,,    23.3,    54.3,     3.2,    11.5,     3.0,     6.1,      46,    28.5,    30.0,    16.9,     0.2,     0.3,     0.7,     0.1,     0.1,     0.1,   16.95,   18.03,   10.26,   12.76,
820,2011-05-28,,    22.3,    54.3,     3.1,     9.1,     1.2,     4.1,      45,    29.4,    30.1,    17.3,     0.2,     0.3,     0.7,     0.1,     0.1,     0.1,   17.57,   18.14,   10.44,   12.73,
820,2011-05-29,,    21.5,    54.6,     0.0,     9.8,    -0.1,     4.0,      43,    29.6,    30.3,    17.0,     0.2,     0.3,     0.7,     0.1,     0.1,     0.1,   17.77,   18.30,   10.32,   12.74,
820,2011-05-30,,    21.8,    55.3,    -1.2,     6.0,    -1.3,     0.9,      47,    27.7,    28.5,    15.8,     0.2,     0.4,     0.8,     0.1,     0.1,     0.1,   16.37,   16.90,    9.75,   12.76,
820,2011-05-31,,    22.1,    55.6,     1.5,     8.0,    -1.9,     1.7,      46,    25.6,    26.6,    14.4,     0.3,     0.5,     0.8,     0.1,     0.1,     0.1,   14.94,   15.58,    9.13,   12.77,
820,2011-06-01,,    21.7,    55.6,    11.0,    14.9,    -0.5,     8.9,      43,    28.6,    29.5,    15.6,     0.2,     0.4,     0.8,     0.1,     0.1,     0.1,   16.96,   17.66,    9.67,   12.78,
820,2011-06-02,,    20.6,    55.6,     8.1,    17.1,     7.3,    12.3,      41,    28.9,    29.9,    16.2,     0.2,     0.3,     0.7,     0.1,     0.1,     0.1,   17.19,   17.97,    9.96,   12.76,
820,2011-06-03,,    18.9,    55.6,    -0.4,     8.6,    -0.9,     5.2,      38,    28.7,    29.5,    16.6,     0.2,     0.3,     0.6,     0.1,     0.1,     0.1,   17.04,   17.67,   10.13,   12.77,
820,2011-06-04,,    17.6,    55.6,     5.3,    11.9,    -1.4,     5.5,      34,    28.7,    29.7,    16.6,     0.2,     0.3,     0.6,     0.1,     0.1,     0.1,   17.04,   17.84,   10.12,   12.77,
820,2011-06-05,,    16.1,    55.6,    10.7,    18.5,     4.5,    12.0,      31,    29.1,    29.8,    17.6,     0.1,     0.3,     0.5,     0.1,     0.1,     0.1,   17.41,   17.91,   10.62,   12.78,
820,2011-06-06,,    14.0,    55.6,    12.9,    21.1,     9.5,    15.5,      27,    29.3,    30.1,    19.7,     0.1,     0.2,     0.6,     0.1,     0.1,     0.1,   17.53,   18.17,   11.63,   12.80,
820,2011-06-07,,    12.5,    55.6,     6.4,    18.5,     6.3,    12.0,      25,    29.2,    30.1,    20.8,     0.2,     0.3,     0.8,     0.1,     0.1,     0.1,   17.45,   18.14,   12.21,   12.78,
820,2011-06-08,,    10.6,    55.6,     6.6,    13.2,     4.9,     8.6,      22,    29.1,    30.6,    40.3,     0.2,     0.3,     0.9,     0.1,     0.1,     0.1,   17.38,   18.53,   35.57,   12.76,
820,2011-06-09,,     8.1,    55.6,     2.9,    15.3,     2.9,     9.5,      17,    29.5,    30.9,    40.8,     3.4,     2.7,     1.1,     0.1,     0.1,     0.1,   17.52,   18.71,   44.91,   12.78,
820,2011-06-10,,     5.3,    55.6,     3.3,    10.9,     1.7,     6.6,      15,    28.5,    30.9,    40.8,     5.3,     5.1,     1.8,     0.1,     0.1,     0.1,   16.71,   18.62,   45.20,   12.77,
820,2011-06-11,,     3.6,    55.6,     8.2,    16.9,     2.0,    10.3,      10,    28.2,    30.7,    40.8,     8.0,     6.5,     2.5,     0.1,     0.1,     0.1,   16.43,   18.39,   45.13,   12.79,
820,2011-06-12,,     2.7,    55.6,     9.1,    17.7,     5.6,    12.2,       6,    27.6,    30.5,    40.7,     8.7,     7.6,     3.1,     0.1,     0.1,     0.1,   16.00,   18.19,   42.59,   12.79,
820,2011-06-13,,     1.0,    55.6,    12.0,    15.6,     8.1,    11.7,       2,    25.9,    28.5,    29.7,     8.2,     7.5,     3.7,     0.1,     0.1,     0.1,   14.89,   16.63,   17.73,   12.78,
820,2011-06-14,,     0.0,    55.6,     7.3,    16.1,     6.0,    11.0,       0,    24.2,    26.9,    22.0,     7.8,     7.6,     4.3,     0.1,     0.1,     0.1,   13.90,   15.55,   12.75,   12.78,
820,2011-06-15,,     0.0,    55.6,     8.9,    16.8,     6.1,    11.0,       0,    23.1,    26.0,    18.2,     9.6,     8.9,     4.9,     0.1,     0.1,     0.1,   13.17,   14.92,   10.78,   12.78,
820,2011-06-16,,     0.0,    55.6,     9.8,    20.1,     7.5,    14.5,       0,    21.5,    25.1,    15.7,    10.6,     9.6,     5.6,     0.1,     0.1,     0.1,   12.29,   14.35,    9.63,   12.81,
820,2011-06-17,,     0.0,    55.6,     3.2,    16.1,     2.9,     9.7,       0,    20.4,    24.3,    14.3,     9.6,     9.6,     6.2,     0.1,     0.1,     0.1,   11.75,   13.88,    9.01,   12.78,
820,2011-06-18,,     0.0,    55.6,     5.6,    14.8,     1.2,     8.5,       0,    19.2,    23.2,    13.9,    10.0,     9.9,     6.5,     0.1,     0.1,     0.1,   11.13,   13.23,    8.81,   12.79,
820,2011-06-19,,     0.0,    55.6,    10.8,    17.4,     5.1,    11.9,       0,    18.2,    22.7,    13.5,    10.5,     9.8,     6.7,     0.1,     0.1,     0.1,   10.67,   12.93,    8.66,   12.80,
820,2011-06-20,,     0.0,    56.7,     5.6,    10.8,     3.7,     5.5,       0,    25.4,    26.5,    14.6,     7.9,     8.4,     6.8,     0.1,     0.1,     0.1,   14.58,   15.28,    9.11,   12.78,
820,2011-06-21,,     0.0,    56.7,     7.3,    14.4,     3.7,     8.7,       0,    23.0,    25.0,    13.6,     9.5,     9.5,     6.8,     0.1,     0.1,     0.1,   13.15,   14.26,    8.68,   12.79,
820,2011-06-22,,     0.0,    56.7,     9.6,    18.8,     5.7,    12.1,       0,    21.6,    24.0,    13.4,    11.0,    10.5,     7.0,     0.1,     0.1,     0.1,   12.32,   13.69,    8.59,   12.78,
820,2011-06-23,,     0.0,    56.7,    14.4,    22.5,     8.7,    16.0,       0,    19.2,    23.2,    13.5,    12.4,    11.4,     7.5,     0.1,     0.1,     0.1,   11.10,   13.19,    8.63,   12.80,
820,2011-06-24,,     0.0,    56.7,    14.0,    23.9,    12.7,    19.0,       0,    16.4,    22.1,    13.1,    13.1,    12.1,     8.1,     0.1,     0.1,     0.1,    9.76,   12.58,    8.46,   12.81,
820,2011-06-25,,     0.0,    56.7,    11.6,    21.3,    10.5,    16.4,       0,    13.6,    21.5,    12.5,    13.1,    12.4,     8.5,     0.2,     0.1,     0.1,    8.57,   12.23,    8.22,   12.80,
820,2011-06-26,,     0.0,    56.7,    13.6,    21.7,     9.4,    15.6,       0,    11.0,    20.2,    12.1,    13.1,    12.5,     8.8,     0.2,     0.1,     0.1,    7.55,   11.59,    8.05,   12.80,
820,2011-06-27,,     0.0,    56.7,    10.0,    19.4,     9.1,    14.2,       0,     8.8,    19.3,    11.9,    12.9,    12.5,     9.0,     0.2,     0.1,     0.1,    6.72,   11.12,    7.95,   12.80,
820,2011-06-28,,     0.0,    56.7,    15.8,    22.3,     7.8,    15.6,       0,     6.6,    18.4,    12.3,    13.1,    12.5,     9.1,     0.2,     0.1,     0.1,    5.92,   10.73,    8.14,   12.80,
820,2011-06-29,,     0.0,    56.7,    17.5,    23.8,    12.1,    19.0,       0,     5.2,    17.1,    11.7,    13.2,    12.5,     9.2,     0.2,     0.1,     0.1,    5.42,   10.11,    7.88,   12.81,
820,2011-06-30,,     0.0,    56.9,    12.9,    22.7,    10.5,    15.5,       0,     5.5,    16.6,    11.6,    11.8,    11.6,     9.3,     0.2,     0.1,     0.1,    5.53,    9.92,    7.84,   12.78,
820,2011-07-01,,     0.0,    56.9,     9.6,    18.3,     8.0,    12.4,       0,     4.7,    15.9,    11.7,    12.6,    12.3,     9.3,     0.2,     0.1,     0.1,    5.27,    9.58,    7.90,   12.80,
820,2011-07-02,,     0.0,    56.9,    12.6,    21.0,     8.3,    15.0,       0,     5.2,    14.9,    11.3,    13.3,    12.7,     9.4,     0.2,     0.2,     0.1,    5.42,    9.14,    7.72,   12.78,
820,2011-07-03,,     0.0,    56.9,    15.6,    25.2,    10.8,    18.5,       0,     4.9,    13.6,    11.1,    13.7,    13.0,     9.6,     0.2,     0.2,     0.1,    5.32,    8.59,    7.64,   12.82,
820,2011-07-04,,     0.0,    56.9,    20.1,    26.0,    12.4,    19.9,       0,     4.7,    12.3,    10.7,    14.2,    13.1,     9.8,     0.2,     0.2,     0.1,    5.24,    8.04,    7.48,   12.83,
820,2011-07-05,,     0.0,    56.9,    12.6,    21.2,    11.5,    16.9,       0,     4.4,    11.6,    10.5,    13.7,    12.9,    10.0,     0.2,     0.2,     0.1,    5.13,    7.76,    7.41,   12.80,
820,2011-07-06,,     0.0,    56.9,    10.6,    22.3,    10.5,    15.1,       0,    16.4,    21.0,     9.5,    12.5,    12.4,    10.0,     0.1,     0.1,     0.1,    9.78,   11.98,    7.00,   12.78,
820,2011-07-07,,     0.0,    56.9,    14.8,    22.3,     8.9,    15.4,       0,    14.8,    20.7,    10.6,    14.0,    13.2,    10.1,     0.2,     0.1,     0.1,    9.04,   11.83,    7.43,   12.82,
820,2011-07-08,,     0.0,    57.3,    10.8,    21.5,    10.5,    14.7,       0,    14.2,    19.5,    10.4,    13.6,    13.1,    10.3,     0.2,     0.1,     0.1,    8.80,   11.21,    7.34,   12.79,
820,2011-07-09,,     0.0,    57.4,    10.9,    20.3,     9.9,    14.4,       0,    13.1,    18.9,    10.3,    13.7,    13.2,    10.4,     0.1,     0.1,     0.1,    8.37,   10.94,    7.32,   12.82,
